episode,avg_reward,avg_secrecy_sum,qos_satisfaction_rate,algorithm
1242,-1.074624920089926,0.8711667869128163,0.55,TD3
1243,-1.4455311917024227,0.642686945926507,0.44,TD3
1244,-1.3490338909684443,0.9020847818479067,0.45,TD3
1245,-1.855113441084515,0.7454997655184684,0.41,TD3
1246,-0.9991623285716927,0.9463958736840294,0.5,TD3
1247,-0.9950465974470903,0.906955076868317,0.45,TD3
1248,-2.4261664444729876,0.7235807465576143,0.38,TD3
1249,-1.1919821856945405,0.7969621606653909,0.48,TD3
1250,-1.0218125385751857,0.9526211064817661,0.42,TD3
1251,-1.4299804883994827,0.8556325317660299,0.4,TD3
1252,-1.4246753780188264,0.9491971243045354,0.39,TD3
1253,-1.5681947103446083,0.8393438425840525,0.4,TD3
1254,-1.4314401630973828,0.8067083034664212,0.39,TD3
1255,-1.3767768565319776,0.7861217200117623,0.36,TD3
1256,-1.5064595836860417,0.789451465773983,0.41,TD3
1257,-1.564173561519475,0.815761748818102,0.45,TD3
1258,-1.487003546861256,0.6577575555768403,0.38,TD3
1259,-1.0903707610789009,1.0366897565248154,0.38,TD3
1260,-1.229068448004699,0.8734413467605003,0.42,TD3
1261,-0.8024587787970106,0.9351883542790006,0.46,TD3
1262,-1.0597539304979744,0.868988829840112,0.47,TD3
1263,-1.002307811787058,0.973417451517465,0.46,TD3
1264,-1.5326576203934978,0.742640556169558,0.36,TD3
1265,-0.7681621532504349,0.8993456581228426,0.45,TD3
1266,-1.2367648804625595,0.8263750297040637,0.37,TD3
1267,-1.2924904841134077,0.7904406668005173,0.45,TD3
1268,-1.1204763132234792,0.8426357302236979,0.46,TD3
1269,-1.1968475224093273,0.9859341952129855,0.44,TD3
1270,-1.413673551616109,0.7878790554856355,0.44,TD3
1271,-1.4450587311106,0.850626939342009,0.48,TD3
1272,-1.0348196476372946,0.9708631661592736,0.49,TD3
1273,-1.8135052695055376,0.8906579539527507,0.35,TD3
1274,-1.1903740115747816,0.7705570031593304,0.45,TD3
1275,-1.7169980207165367,0.7706768189522265,0.43,TD3
1276,-1.3061027007753239,0.8803338193167999,0.46,TD3
1277,-1.9805908306842719,0.7766427449215831,0.33,TD3
1278,-0.9189672860351105,0.76770482023788,0.49,TD3
1279,-1.8135808931543513,0.6201087933327151,0.4,TD3
1280,-1.5441405753805018,0.7838939737666919,0.36,TD3
1281,-0.8801147750527117,1.019288715531246,0.54,TD3
1282,-1.1685180332999507,0.9127471600244158,0.43,TD3
1283,-1.4007578287843452,0.764066569328438,0.39,TD3
1284,-1.2330591670643631,0.9281833851904985,0.45,TD3
1285,-1.0084264763163349,0.8685204816115137,0.51,TD3
1286,-0.9437980960304277,0.8535553051515977,0.41,TD3
1287,-1.0734235311398899,0.8275774498677876,0.34,TD3
1288,-1.4254376280788876,0.7900614799582465,0.47,TD3
1289,-1.2104551324419548,0.7948429880979355,0.49,TD3
1290,-0.789542952488522,1.0222569597709552,0.47,TD3
1291,-0.9209614653955458,0.7884831214039256,0.52,TD3
1292,-1.0475230197520238,0.7611036253675824,0.47,TD3
1293,-0.8651827156682009,0.7898727753223538,0.46,TD3
1294,-1.4322373853320942,0.7982674967922577,0.36,TD3
1295,-1.3651144082453905,1.0490474059609074,0.38,TD3
1296,-1.0026569939074752,0.9145234954738699,0.47,TD3
1297,-1.1418783599702522,0.9742517636576808,0.42,TD3
1298,-1.5047223417932276,0.7899408871539747,0.32,TD3
1299,-1.1115084754389493,0.9569037694153512,0.44,TD3
1300,-2.0621769170554414,0.6131976633785138,0.37,TD3
1301,-1.7153724079260018,0.6787004243478392,0.41,TD3
1302,-1.5107304097930978,0.72534629795065,0.44,TD3
1303,-1.6678801675408395,0.6821266750495218,0.41,TD3
1304,-1.8951934188990647,0.6613146583049505,0.31,TD3
1305,-1.0075802613373488,0.9267525166858303,0.45,TD3
1306,-1.153213609968169,0.836642224547991,0.45,TD3
1307,-1.1296455180833622,0.7760547159474188,0.42,TD3
1308,-1.5707963553188522,0.7778775946268042,0.39,TD3
1309,-1.1415164310541366,0.8746732906862452,0.43,TD3
1310,-0.3650736995385789,1.0023768814814478,0.6,TD3
1311,-1.320618327384757,0.8731258965385982,0.4,TD3
1312,-1.0745637154301468,0.8593478375658502,0.52,TD3
1313,-1.6651651405663663,0.746840424690443,0.39,TD3
1314,-1.3370633107791314,0.7412205275935563,0.44,TD3
1315,-1.2848329419285032,0.9047410024764144,0.43,TD3
1316,-0.9412323331049218,1.0004496375175977,0.48,TD3
1317,-1.8264302930270941,0.8221554442621976,0.41,TD3
1318,-1.542900009021469,0.7988910130908417,0.35,TD3
1319,-1.228501207845559,0.7237826244761049,0.4,TD3
1320,-1.2343130792449328,0.8209883014607406,0.48,TD3
1321,-1.4386825292212064,0.7962492902042545,0.4,TD3
1322,-1.3768931851906794,0.7481474607378363,0.47,TD3
1323,-0.9553653478502645,1.0568163534610686,0.42,TD3
1324,-1.3425849960130352,0.8081034419810195,0.46,TD3
1325,-1.2064262576958917,0.7699881571717674,0.43,TD3
1326,-1.1827317848378236,0.8359883068351148,0.47,TD3
1327,-1.4996508232614467,0.8070269698306134,0.32,TD3
1328,-1.3963351615764878,0.8148923539642464,0.43,TD3
1329,-1.5335465478933639,0.8668755784560837,0.42,TD3
1330,-1.3673986102966904,0.9022721315692366,0.36,TD3
1331,-1.127245446671834,0.7737571721425839,0.44,TD3
1332,-1.0995575809203937,1.0075982191019626,0.44,TD3
1333,-0.9238163912550701,0.8682090501723053,0.45,TD3
1334,-0.9520245520662389,0.8326856808249513,0.41,TD3
1335,-1.3642277547443569,0.9737943717084534,0.46,TD3
1336,-1.5592282348861506,0.7530479919360593,0.4,TD3
1337,-0.8036668453081057,1.0075772738437048,0.5,TD3
1338,-1.063673254055218,0.6773121407799176,0.48,TD3
1339,-1.591763929830386,0.6406869270495978,0.33,TD3
1340,-1.6556302493681299,0.7355982774434975,0.45,TD3
1341,-1.2196086401673396,0.8521250533621436,0.44,TD3
1342,-0.9354198798233669,0.8715852536244186,0.53,TD3
1343,-1.6168541955544955,0.8128376399490485,0.39,TD3
1344,-1.1316690112916594,0.9477111643615749,0.51,TD3
1345,-1.3433130149934187,0.7609101011065539,0.43,TD3
1346,-1.3993904723535155,0.8117307855448612,0.49,TD3
1347,-1.8606316610553697,0.7949286150699,0.4,TD3
1348,-1.7194812241586828,0.7017001462478535,0.42,TD3
1349,-0.8798117546159898,0.955653721899481,0.47,TD3
1350,-0.885867140740255,0.9391037110454691,0.5,TD3
1351,-1.3043031802305587,0.9023788622396934,0.43,TD3
1352,-1.7990353452902834,0.8297342588998735,0.4,TD3
1353,-0.6054448545290638,0.9221984271010498,0.57,TD3
1354,-1.2712241037100318,0.8957107038514676,0.36,TD3
1355,-1.0434633668987818,0.8626923399787698,0.49,TD3
1356,-1.1383594741219347,0.7569306709376893,0.55,TD3
1357,-1.371252919933119,0.8402760624947141,0.46,TD3
1358,-1.329958009466452,0.896275721924236,0.44,TD3
1359,-1.6922578797026353,0.7238040932297157,0.36,TD3
1360,-2.0600889406926814,0.7412622382882449,0.36,TD3
1361,-0.7924993898494254,0.918304915368539,0.48,TD3
1362,-1.5680236245967942,0.738529905735354,0.37,TD3
1363,-1.7219747226431688,0.6949420407904063,0.41,TD3
1364,-1.0772978297552211,1.0269841833196778,0.46,TD3
1365,-1.5368368928452634,0.8319523092386428,0.37,TD3
1366,-0.6775564722017853,0.9956592737381882,0.56,TD3
1367,-1.3330931161419444,0.8839172282296407,0.39,TD3
1368,-1.335545058746802,0.9890637114256821,0.34,TD3
1369,-1.9583988834678996,0.776766210093824,0.39,TD3
1370,-1.0864354744178897,0.7927741307844793,0.41,TD3
1371,-1.0943770814306482,0.9060507211230086,0.47,TD3
1372,-1.1457235014164437,0.7668036390259423,0.39,TD3
1373,-0.9526331895619957,0.9438060153679533,0.47,TD3
1374,-0.9306719418113829,0.9112756994330158,0.41,TD3
1375,-0.7482152972358199,1.0291453608473524,0.43,TD3
1376,-1.4901441827915958,0.7984560883145054,0.42,TD3
1377,-1.5339486921096637,0.6268233400061646,0.43,TD3
1378,-1.5980831410462404,0.6969175053911207,0.33,TD3
1379,-1.4713272951981882,0.8564533557339302,0.38,TD3
1380,-1.0730651162053753,0.8775058046626608,0.4,TD3
1381,-1.2418296844239234,0.8365911075367366,0.41,TD3
1382,-1.2055704427097247,0.8396272131007815,0.49,TD3
1383,-1.6314867497729595,0.8208837246794127,0.38,TD3
1384,-1.2353516529204993,0.8377634425407247,0.38,TD3
1385,-1.2502329542511335,0.8584633328338479,0.46,TD3
1386,-0.8117943187577239,1.0033854649422238,0.45,TD3
1387,-1.1838240378742046,0.930011430925991,0.43,TD3
1388,-1.096940503950586,0.7593506007943129,0.44,TD3
1389,-0.9530756240930665,0.9529954654814723,0.55,TD3
1390,-1.4279478420589962,0.7494460539092843,0.43,TD3
1391,-1.2353950709282855,0.7090592816312986,0.48,TD3
1392,-0.7718049118877063,0.9749890900611058,0.46,TD3
1393,-1.3406858478921393,0.8640791768586079,0.41,TD3
1394,-1.648632776723515,0.724004162852456,0.41,TD3
1395,-1.2701479286361406,0.804103405307478,0.49,TD3
1396,-1.0260739712030793,0.8579618210678632,0.36,TD3
1397,-0.4132771314396285,0.9296489834467997,0.58,TD3
1398,-1.5269761262057064,0.7937445163703377,0.49,TD3
1399,-0.9756253117515815,0.8490269216986102,0.48,TD3
1400,-1.44728758856384,0.8414289540278846,0.42,TD3
1401,-1.6100678292892419,0.6006167297080208,0.4,TD3
1402,-1.6836503378243635,0.6875649814538572,0.36,TD3
1403,-1.493749082215565,0.8084133827230384,0.34,TD3
1404,-1.199073346361852,0.8057789032807172,0.5,TD3
1405,-1.1655922471027234,0.7827105544972632,0.5,TD3
1406,-1.2743953165960935,0.8950862100984578,0.41,TD3
1407,-1.2449705769107888,0.8471522239651056,0.4,TD3
1408,-1.3484420322330348,0.8942480796018757,0.43,TD3
1409,-1.3167599640680876,0.7412538848548945,0.39,TD3
1410,-1.3457654507143315,0.7167376148928364,0.45,TD3
1411,-1.4416139729869222,0.7792800557558784,0.4,TD3
1412,-1.2049092814203086,0.8509188637161678,0.4,TD3
1413,-1.4188029925464096,0.9160044304400239,0.41,TD3
1414,-0.9529842351564166,0.871257245809534,0.45,TD3
1415,-1.4604684012267461,0.8054135561881752,0.44,TD3
1416,-1.4952792290457497,0.7893517885093578,0.46,TD3
1417,-1.7792747636351203,0.7009559920151501,0.35,TD3
1418,-0.6383894531491675,0.9566680778351594,0.56,TD3
1419,-0.9751074719458083,0.9338722022366638,0.5,TD3
1420,-1.1399906406526923,0.7585277022528394,0.49,TD3
1421,-0.6890259212942577,0.8554500333394928,0.53,TD3
1422,-1.318779851986993,0.8013177179289533,0.44,TD3
1423,-1.2272690671723552,0.8077727834389665,0.45,TD3
1424,-1.643975237399182,0.7955229091102314,0.47,TD3
1425,-1.1058512694616447,0.7765612301759954,0.47,TD3
1426,-0.8485696619938391,0.9080227861741735,0.5,TD3
1427,-1.6103114508557204,0.6784742469876242,0.43,TD3
1428,-1.1068458350738295,0.7883325893878097,0.49,TD3
1429,-1.1558015449586165,0.8791219787516742,0.45,TD3
1430,-0.9256650921430775,0.9169588246832647,0.56,TD3
1431,-1.17288424430126,0.8689661867689683,0.36,TD3
1432,-1.3895741797359475,0.6997112904027614,0.41,TD3
1433,-1.3304111525534181,0.9901549543247871,0.41,TD3
1434,-1.1306471767875705,0.8809081777541695,0.47,TD3
1435,-0.7377031915245954,0.8411806447324582,0.45,TD3
1436,-1.321426089253956,0.8111330619831527,0.48,TD3
1437,-1.177225678304829,0.9430914997201423,0.46,TD3
1438,-1.614274610555087,0.7963976398807223,0.38,TD3
1439,-1.1143764561851321,0.8051780033795082,0.51,TD3
1440,-1.2571858305176453,0.7830736839167219,0.47,TD3
1441,-0.6690349580856625,0.9097576732970535,0.51,TD3
1442,-0.5966365210905782,0.8714968802865027,0.46,TD3
1443,-0.9908447174628752,0.9297423529780816,0.49,TD3
1444,-1.157766574693314,0.8313887150215379,0.47,TD3
1445,-1.570838855005301,0.6661942184208469,0.38,TD3
1446,-1.8926973887611611,0.6170216485039112,0.34,TD3
1447,-1.4705647828703017,0.8116787754269634,0.4,TD3
1448,-1.3110701595064382,0.7314375867950769,0.44,TD3
1449,-0.7290256080178779,0.9873598598344039,0.47,TD3
1450,-1.1447132784011458,0.8587116458510988,0.45,TD3
1451,-1.084042870908282,0.935048431547326,0.41,TD3
1452,-1.2159860561170506,0.7511781267501231,0.45,TD3
1453,-1.678333947083186,0.7536838424620396,0.33,TD3
1454,-0.9178657396432396,0.9157402643741638,0.48,TD3
1455,-1.1537227262782037,0.9101487640544579,0.42,TD3
1456,-0.6318521507924025,0.8149707286405387,0.45,TD3
1457,-1.3915854553466824,0.7400611386485738,0.48,TD3
1458,-0.6474474633149419,0.9696060705680145,0.53,TD3
1459,-1.2321856257600263,1.0190968194875547,0.41,TD3
1460,-0.9205075451682154,0.9668083076900956,0.47,TD3
1461,-1.1954034216292775,0.8951491260476945,0.45,TD3
1462,-0.6872304957251413,0.8607379716829954,0.47,TD3
1463,-1.2394050992252321,0.7533884147663841,0.48,TD3
1464,-0.9466189959324945,0.907819421183993,0.5,TD3
1465,-0.8574662610026931,0.934961866445901,0.5,TD3
1466,-1.4534210060188755,0.7204456286744858,0.42,TD3
1467,-0.8859873975418521,1.0644602393893268,0.42,TD3
1468,-1.1224144835573784,0.8644417416598009,0.46,TD3
1469,-1.3519832902475637,0.7975421064913626,0.42,TD3
1470,-1.5780797050420694,0.7629312577256657,0.45,TD3
1471,-1.8546593363406123,0.7043140845180935,0.37,TD3
1472,-1.4941222094637434,0.7831031021391907,0.39,TD3
1473,-1.0421182734188068,0.8675814385562091,0.46,TD3
1474,-1.5315954992250547,0.7444083871530295,0.41,TD3
1475,-1.2530370171627911,0.9571822090085559,0.45,TD3
1476,-0.988429503224642,0.8992548336818489,0.43,TD3
1477,-1.448727716484604,0.846076030000977,0.39,TD3
1478,-1.1206284358758296,0.77632300712906,0.47,TD3
1479,-0.9784516786822419,0.8619073021808109,0.47,TD3
1480,-1.4737876860301042,0.7468317012615819,0.48,TD3
1481,-1.3917662214429924,0.8395211504045165,0.34,TD3
1482,-1.0394386310975188,0.896636807530815,0.45,TD3
1483,-1.1269528827889828,0.7550062135649653,0.55,TD3
1484,-1.2639408536916403,0.8539282393494554,0.53,TD3
1485,-1.0283387433744144,0.8533946636320074,0.43,TD3
1486,-0.9061702470072813,0.8421932883355272,0.54,TD3
1487,-1.2278707403899245,0.8577156366759902,0.47,TD3
1488,-1.2844196283827813,0.6839823214900213,0.4,TD3
1489,-1.0743361048184379,0.8550621019548339,0.43,TD3
1490,-1.4452627385894588,0.7069857008452501,0.46,TD3
1491,-1.1384186987414195,0.9580972933336899,0.43,TD3
1492,-1.1860521831536852,0.8500640732480652,0.46,TD3
1493,-0.9631120898629824,0.7348067954433405,0.48,TD3
1494,-1.1258355663830775,1.0293334677719204,0.44,TD3
1495,-1.1487470129634751,0.9241472121318935,0.47,TD3
1496,-1.039674835477452,0.8799990916872588,0.47,TD3
1497,-0.8585994188866709,0.8869011378514421,0.54,TD3
1498,-1.2309299354593726,0.8884031026647828,0.45,TD3
1499,-1.5986567640253992,0.7992727197113015,0.42,TD3
1500,-1.0832248662658785,0.7473562615520157,0.42,TD3
1501,-1.519874023401899,0.6513067143113761,0.37,TD3
1502,-1.6905211392311128,0.6661837072460106,0.39,TD3
1503,-1.5149651638377286,0.7607212831233564,0.37,TD3
1504,-1.9048992806032612,0.8105498077097433,0.37,TD3
1505,-1.2950576872734723,0.841702087837771,0.45,TD3
1506,-0.9278816771882556,0.9836016466915478,0.51,TD3
1507,-0.9187642865477373,0.8143438175654114,0.47,TD3
1508,-1.542922324320678,0.6742250118174578,0.47,TD3
1509,-1.0931230563760033,0.8139738250860329,0.48,TD3
1510,-0.6640989285582051,1.018161200234002,0.48,TD3
1511,-1.1290379725285709,0.8287468730108779,0.46,TD3
1512,-1.0873770450069542,0.8420918178572748,0.42,TD3
1513,-0.6649650544690767,0.9201569839919397,0.5,TD3
1514,-1.0168880001626908,1.0089191378873468,0.41,TD3
1515,-1.067720404493004,0.8211053685044315,0.45,TD3
1516,-1.0575719291722898,0.8742023030382206,0.41,TD3
1517,-1.5669831265302607,0.8994889594513623,0.39,TD3
1518,-1.3097925270544015,0.7588315693930753,0.46,TD3
1519,-1.2324232811918387,0.8655955785176884,0.46,TD3
1520,-1.6116200245513121,0.6567210262733839,0.42,TD3
1521,-1.1866853483974358,0.8479855068137351,0.5,TD3
1522,-1.0956849259949726,0.9584403496509531,0.47,TD3
1523,-1.6172383530557903,0.7900909525330658,0.42,TD3
1524,-0.7753530302516388,0.831622524453037,0.52,TD3
1525,-0.9690585654992943,0.8792345586954481,0.47,TD3
1526,-1.218730730867751,0.8736423531372443,0.44,TD3
1527,-1.2542127933301166,0.8898880336800726,0.46,TD3
1528,-1.2603208331862428,0.8002205949677651,0.38,TD3
1529,-1.143339483461796,0.7577368684036618,0.47,TD3
1530,-0.8573385839362948,0.9548907769232323,0.5,TD3
1531,-0.8817271299959389,0.9073052745421935,0.46,TD3
1532,-1.114761963814318,0.9041505415961691,0.53,TD3
1533,-1.3085410059975648,0.7698052404101569,0.41,TD3
1534,-0.607750674496165,0.8784206125471786,0.52,TD3
1535,-1.2754460532685732,0.7147093620917211,0.44,TD3
1536,-0.9991306192525414,0.84577131518421,0.47,TD3
1537,-0.7347322482054273,0.949266963581929,0.55,TD3
1538,-0.9199162004587038,0.8870429723575985,0.42,TD3
1539,-1.1291787450201354,0.9040433991812736,0.45,TD3
1540,-1.1935135315927528,0.863643782711363,0.42,TD3
1541,-1.5502808218754498,0.670550504179901,0.41,TD3
1542,-1.161065388030781,0.8918591838687745,0.49,TD3
1543,-1.049085222177187,0.87506303413903,0.52,TD3
1544,-0.8211962725727051,0.8867445926597566,0.48,TD3
1545,-1.0820739334066407,0.7756913913158867,0.46,TD3
1546,-0.9140544965228706,0.9019641102764375,0.53,TD3
1547,-0.4926982524343113,0.9631347309584184,0.58,TD3
1548,-1.0657741352399426,0.8190110095789275,0.47,TD3
1549,-1.2364316895184309,0.7900087669246904,0.4,TD3
1550,-1.741739702784225,0.6316802678139771,0.39,TD3
1551,-0.7267636028268066,1.085518766070834,0.51,TD3
1552,-1.66229997023345,0.7606404394186879,0.38,TD3
1553,-0.9581257802701774,0.9033477051215364,0.42,TD3
1554,-0.5902686872205021,1.0098675860689899,0.44,TD3
1555,-1.2290061761897564,0.9422987505175336,0.37,TD3
1556,-1.3759788196944789,0.886312079201144,0.5,TD3
1557,-0.9936548805108297,0.812751238965829,0.44,TD3
1558,-0.7107433329913442,0.8447389413427174,0.52,TD3
1559,-1.09227057062442,0.8494117739991878,0.46,TD3
1560,-1.5562808817313225,0.8122232755101686,0.49,TD3
1561,-0.7116661954499152,1.006732573141369,0.48,TD3
1562,-1.1846055278462675,0.8057128075512753,0.54,TD3
1563,-1.1809123130269408,0.7995681404427637,0.48,TD3
1564,-0.813464458401876,0.8566705630264433,0.5,TD3
1565,-1.1585643034958502,0.8871989862567473,0.48,TD3
1566,-1.1253718400430928,0.7084939900194475,0.5,TD3
1567,-0.8241314763028261,0.796140215660576,0.49,TD3
1568,-0.9044072663168421,0.8928107161903615,0.45,TD3
1569,-1.3055552926726954,0.9118939898649647,0.36,TD3
1570,-1.0816730547014222,0.9661193058206031,0.45,TD3
1571,-0.9530981849767984,0.8815127649631436,0.56,TD3
1572,-1.0496650604924225,0.8586678043984244,0.49,TD3
1573,-0.9943161722836612,0.9965428333674194,0.45,TD3
1574,-1.165953596830933,0.9241852593794221,0.45,TD3
1575,-0.5205660452578826,0.9347760701616376,0.55,TD3
1576,-1.127862080684976,0.8316654928459936,0.45,TD3
1577,-1.577716563159873,0.6652565178550127,0.32,TD3
1578,-1.3995894081443583,0.6725558715173487,0.43,TD3
1579,-1.3511519693298766,0.8447438566244903,0.45,TD3
1580,-1.0106760331332854,0.9425436723016289,0.48,TD3
1581,-0.8384542643678526,0.9497851206134581,0.53,TD3
1582,-0.7666027180592154,0.963115811183984,0.48,TD3
1583,-0.6190459428571456,0.8695622307905089,0.49,TD3
1584,-0.42687423578349887,1.0364471462588645,0.53,TD3
1585,-1.2902520171480765,0.7246915002295914,0.47,TD3
1586,-1.0292893136336243,0.8206908943099036,0.45,TD3
1587,-0.6110229927269516,0.9525114493229978,0.47,TD3
1588,-1.0146646517319964,0.8745305117543741,0.45,TD3
1589,-1.0276954537811729,0.7466806110699266,0.46,TD3
1590,-1.2179693128989626,0.7998690285129726,0.42,TD3
1591,-1.31557808723661,0.8345029161280759,0.46,TD3
1592,-1.5800008947927648,0.6545961042160003,0.37,TD3
1593,-0.9256861632472833,0.752603861679225,0.51,TD3
1594,-1.0256259727592452,0.9043352863800106,0.43,TD3
1595,-1.3158763386773082,0.8303459226298346,0.37,TD3
1596,-0.7521062882805178,0.9009286221256577,0.45,TD3
1597,-1.218538005098945,0.7222627262321363,0.52,TD3
1598,-0.8007608489823546,0.77820276040621,0.5,TD3
1599,-1.1259251689390464,0.7388340581403164,0.48,TD3
1600,-1.130476888676215,0.8412398833177974,0.51,TD3
1601,-0.5505529748919397,0.941300731990637,0.52,TD3
1602,-0.9710022611957551,0.7455118012185352,0.45,TD3
1603,-1.3116641966106275,0.6643589877637313,0.47,TD3
1604,-1.0225304056843125,0.8830072328627447,0.44,TD3
1605,-1.3386472953748674,0.9227221008785103,0.44,TD3
1606,-1.27985896992888,0.8185075220776845,0.36,TD3
1607,-1.0774726775459955,0.853961251368743,0.44,TD3
1608,-0.9187826400302406,0.8658716319376768,0.56,TD3
1609,-0.9017368140845728,0.8416127475379517,0.44,TD3
1610,-1.2081980081586003,0.9173395062142591,0.47,TD3
1611,-1.1445257546092875,0.9256961865336442,0.45,TD3
1612,-0.7094264831770053,0.9064953510822327,0.53,TD3
1613,-1.214296208397702,0.8546894919405357,0.5,TD3
1614,-1.2426554850322447,0.8178176931943593,0.45,TD3
1615,-1.2374069572288597,0.7818292722902846,0.42,TD3
1616,-0.8812207688968704,0.9405695589550815,0.47,TD3
1617,-1.2147911967928238,0.839296790634441,0.42,TD3
1618,-0.9102842578162381,0.8102115237135176,0.46,TD3
1619,-0.99185213749467,0.7917165515605201,0.5,TD3
1620,-1.0877722918251533,0.8197380738066863,0.5,TD3
1621,-0.9515594779260174,0.8684691318211522,0.46,TD3
1622,-0.8818269417613314,1.0574225982696144,0.5,TD3
1623,-0.6915195000244758,0.9919809070106796,0.53,TD3
1624,-1.190223931243925,0.8778078587546777,0.43,TD3
1625,-0.696027221496363,0.8242276864239132,0.59,TD3
1626,-0.8103085872705253,0.9265742532467935,0.44,TD3
1627,-0.9409605051998132,0.9264677658964381,0.48,TD3
1628,-1.140968422169945,0.8087264720795467,0.47,TD3
1629,-1.2572895260796644,0.7786281449501908,0.43,TD3
1630,-1.3826269452054234,0.772063671186207,0.42,TD3
1631,-1.5226119295769722,0.7969171877041421,0.37,TD3
1632,-1.0801413333898031,0.8921418422628843,0.41,TD3
1633,-0.9545912998304706,0.8814808604126267,0.49,TD3
1634,-1.6822516801939285,0.8612067586115498,0.43,TD3
1635,-1.2414252834842185,0.7272400980867065,0.51,TD3
1636,-0.8596653061769627,0.8514787618268226,0.46,TD3
1637,-1.028344163306302,0.7966231421825961,0.4,TD3
1638,-1.0468241371100495,0.8181648561380495,0.49,TD3
1639,-0.8124579067768845,0.9947491167586782,0.45,TD3
1640,-1.189250870238561,0.7850633465467125,0.48,TD3
1641,-1.0213903555809538,0.9470057734609557,0.46,TD3
1642,-1.1744283016550066,0.9411444381227786,0.41,TD3
1643,-1.1341506218123703,0.9502586181619506,0.43,TD3
1644,-1.3504687358480885,0.813554243283146,0.47,TD3
1645,-0.8033308933232339,0.957446249375187,0.44,TD3
1646,-0.5347159099063167,1.1463200933140465,0.48,TD3
1647,-1.2464482071610445,0.7591733188559708,0.46,TD3
1648,-1.099275776085112,1.0755968773497724,0.39,TD3
1649,-0.9488736915594841,0.8024051785571548,0.5,TD3
1650,-1.4589620741883382,0.734862726913306,0.44,TD3
1651,-1.063656232190554,0.9256326677911713,0.45,TD3
1652,-0.46523820823101336,1.0414564068129644,0.57,TD3
1653,-1.26795225299384,0.7351982154020601,0.49,TD3
1654,-1.6082050079899741,0.6444515359348258,0.41,TD3
1655,-0.39177848210750876,0.9711029737003564,0.59,TD3
1656,-0.7800146331887642,0.8930284514282644,0.44,TD3
1657,-0.6332049789650737,0.9451041235050949,0.5,TD3
1658,-0.963364398672784,0.9931331312018878,0.51,TD3
1659,-0.9187891486693834,0.9375360830932435,0.5,TD3
1660,-0.7391668797107078,0.8922885242944747,0.47,TD3
1661,-1.105316766923149,0.8207491174032236,0.46,TD3
1662,-1.025043001022908,0.8171666984400536,0.47,TD3
1663,-1.1903886512327897,0.7706040277798533,0.43,TD3
1664,-0.8250304988409388,0.9305754618347148,0.5,TD3
1665,-0.5650092937070178,1.0076230448174723,0.5,TD3
1666,-0.5005651336550362,0.9040944993810598,0.6,TD3
1667,-1.1909427727654356,0.7131906755085055,0.55,TD3
1668,-1.0308624428292807,0.6624576994655932,0.5,TD3
1669,-1.2843106112778342,0.8775951750207538,0.49,TD3
1670,-1.3143788037035489,0.662871145398073,0.45,TD3
1671,-1.2579678402708723,0.8181440736177936,0.47,TD3
1672,-0.9242494125579068,0.7746531204341147,0.46,TD3
1673,-1.076081008403999,0.9192606127991653,0.48,TD3
1674,-0.7146142539025907,0.9437290402197849,0.5,TD3
1675,-1.1171349142648261,0.6989156501428052,0.49,TD3
1676,-0.9388784537470282,0.9212079178660556,0.48,TD3
1677,-1.1205212724462041,0.7744871769118593,0.47,TD3
1678,-0.9432179822850343,0.9584538269007022,0.51,TD3
1679,-1.2533169905538823,0.8103642571907277,0.5,TD3
1680,-0.8124939919940353,0.8459252567478198,0.53,TD3
1681,-1.1644255944276403,0.8100316069555221,0.42,TD3
1682,-1.379460990792411,0.8522018384282322,0.42,TD3
1683,-1.0003849137097347,0.8841162947937543,0.5,TD3
1684,-1.2619975167889779,0.7671824401676501,0.45,TD3
1685,-1.0279106736949217,0.779041419196968,0.43,TD3
1686,-1.0439837045961478,0.9520637081675022,0.42,TD3
1687,-1.2436395364441595,0.8199743480267776,0.43,TD3
1688,-1.138159487794275,0.8311892166699556,0.45,TD3
1689,-0.6956975115370604,0.9390509249408886,0.51,TD3
1690,-1.0332136352778216,0.8466710191124365,0.44,TD3
1691,-1.5542939790010655,0.6713431643109221,0.35,TD3
1692,-0.8663804459945607,0.9432077966974589,0.52,TD3
1693,-1.0009250723123677,0.8431747438765305,0.47,TD3
1694,-0.8753441704294872,0.8681380448779578,0.49,TD3
1695,-0.6964479966019212,0.9705834912900186,0.54,TD3
1696,-0.8862237192795708,0.9230911665768667,0.45,TD3
1697,-0.7788428936911624,1.0301623303710914,0.55,TD3
1698,-1.2535411043645106,0.8298032788606353,0.41,TD3
1699,-0.7346901885113034,0.8438259084570984,0.48,TD3
1700,-0.9479569258674276,0.8981386623247479,0.46,TD3
1701,-1.065677885338874,0.9094091542842542,0.41,TD3
1702,-1.428439032571967,0.7747245162979428,0.45,TD3
1703,-0.9099139190201149,1.0135268916747955,0.45,TD3
1704,-0.749046647369774,0.9689155660838463,0.49,TD3
1705,-0.904544450431102,0.9639760063622366,0.46,TD3
1706,-1.6425923148365,0.6684908679457527,0.39,TD3
1707,-1.4600694316382299,0.6974782855020055,0.44,TD3
1708,-0.6431092434340431,0.9352719608636,0.53,TD3
1709,-1.0374803115289972,0.765252026456654,0.43,TD3
1710,-1.2854741891038521,0.7436885068067095,0.43,TD3
