algorithm,episode,step,p1,p2,pj,rs1,rs2,rs_sum,r1,r2,re1,re2,qos_ok,sic_ok,decision_time_ms
DDPG,10,18,6.708407402038574,3.193892240524292,0.09770038723945618,0.34067742053745054,1.595913697637184,1.9365911181746345,1.2788709427146543,2.42258394900224,0.9381935221772038,0.8266702513650558,1.0,1.0,0.046408999878622126
DDPG,10,19,7.229666709899902,2.1613247394561768,0.6090085506439209,0.684026013829989,1.4173876349503955,2.1014136487803845,0.9622536576197717,1.512172884975877,0.27822764378978265,0.09478525002548152,0.0,1.0,0.042951000068569556
DDPG,10,20,5.646483421325684,3.9812793731689453,0.3722366690635681,0.15807481300889625,0.706292730706632,0.8643675437155283,1.218511586269035,2.798138139448228,1.0604367732601387,2.091845408741596,1.0,0.0,0.037261000215949025
DDPG,10,21,7.965486526489258,1.9934046268463135,0.041108425706624985,0.6323455544519372,1.539313960932357,2.1716595153842944,0.7440716727132236,1.568682049484732,0.11172611826128648,0.02936808855237512,0.0,1.0,0.03844299999400391
DDPG,10,22,8.210285186767578,0.852464497089386,0.9372501373291016,0.0,0.0,0.0,1.453612797826465,1.2306540302639002,2.8093694759239716,1.4111521635224715,1.0,1.0,0.03580800012059626
DDPG,10,23,6.125204563140869,3.852144479751587,0.022651307284832,0.5175193928120672,3.4043095409772723,3.9218289337893397,1.005629505456922,3.8255143958267723,0.4881101126448548,0.4212048548495001,1.0,1.0,0.03563799964467762
DDPG,10,24,7.325206279754639,2.6747941970825195,1.902156441246916e-07,0.0,0.5285195906568987,0.5285195906568987,1.4250039254490523,2.812587778171094,1.6673565507519013,2.2840681875141953,1.0,1.0,0.035366999782127095
DDPG,10,25,5.870805740356445,4.129194259643555,1.0000000116860974e-07,0.0,0.0,0.0,0.15391843758146412,0.925500664945853,0.887828610722353,1.3151481072012883,0.0,1.0,0.1078750001397566
DDPG,10,26,3.5543596744537354,6.445640563964844,1.0000000116860974e-07,0.042005615827159226,0.0,0.042005615827159226,0.510024576962932,0.3346988007628547,0.4680189611357728,1.712781220649208,0.0,0.0,0.15266099990185467
DDPG,10,27,5.778779983520508,4.21179723739624,0.00942221563309431,0.2836703671949943,0.616270326182206,0.8999406933772003,1.029701867668967,1.597777818985496,0.7460315004739728,0.9815074928032901,1.0,0.0,0.06392100021912483
DDPG,10,28,5.53399658203125,4.020740032196045,0.4452626705169678,0.11593672229668683,1.021980025678415,1.137916747975102,1.0566995527315237,2.6131437640628272,0.9407628304348369,1.5911637383844122,1.0,1.0,0.04175000003669993
DDPG,10,29,4.715059280395508,2.8243610858917236,2.4605791568756104,0.7155707510507282,1.150057000747633,1.8656277517983613,1.1620423764091679,1.5034564952272962,0.44647162535843965,0.35339949447966323,1.0,0.0,0.03990599998360267
DDPG,10,30,6.5213398933410645,2.406355142593384,1.0723050832748413,0.386439576797329,0.9555331174685833,1.3419726942659123,1.4886777323544969,1.7493736989835804,1.1022381555571679,0.7938405815149971,1.0,1.0,0.03733099993041833
DDPG,11,1,8.547618865966797,1.152675747871399,0.299705445766449,0.0,1.7842565392848044,1.7842565392848044,1.1309380506435807,2.509355624773848,1.974322266262845,0.7250990854890436,1.0,1.0,0.041898999825207284
DDPG,11,2,8.406007766723633,1.5932543277740479,0.0007377348374575377,0.0,1.494363664871894,1.494363664871894,1.599569090301971,3.0244439335528615,2.153526953095849,1.5300802686809674,1.0,1.0,0.038793999920017086
DDPG,11,3,8.683328628540039,1.2656004428863525,0.05107000097632408,0.0,2.025304568621787,2.025304568621787,1.1696460503312296,2.667270023977728,1.7925280553536378,0.6419654553559409,1.0,1.0,0.037912000152573455
DDPG,11,4,8.148269653320312,1.0964701175689697,0.7552598714828491,0.0,0.7804822358007042,0.7804822358007042,0.3489250089715551,1.2375880092267646,1.5936003549664377,0.4571057734260604,0.0,1.0,0.054583999826718355
DDPG,11,5,3.1673083305358887,6.832691192626953,1.0000000116860974e-07,0.0,0.0,0.0,0.48191830078257425,0.5310593675677271,0.48443754037807907,2.84509700697991,0.0,0.0,0.04072799993082299
DDPG,11,6,5.160431385040283,4.839568614959717,1.0000000116860974e-07,0.22916785114641447,0.0,0.22916785114641447,0.9035479552984805,0.9141048557472606,0.6743801041520661,1.1806870677740036,0.0,0.0,0.03950500013161218
DDPG,11,7,5.481522083282471,3.109389305114746,1.4090888500213623,0.9279996336423397,1.6502513017549374,2.578250935397277,1.0912975647289103,1.751820788934018,0.16329793108657048,0.10156948717908063,1.0,1.0,0.03669000034278724
DDPG,11,8,6.39471960067749,3.603166103363037,0.002115011215209961,0.0,0.0,0.0,1.045381018913469,0.9018472618837439,1.3990855350202687,3.691093079551278,0.0,0.0,0.03634899985627271
DDPG,11,9,5.979898452758789,3.195941925048828,0.8241590261459351,0.09957157035659159,0.7941444235406746,0.8937159938972662,1.0076406406390888,1.705895561689783,0.9080690702824972,0.9117511381491085,1.0,1.0,0.07216700032586232
DDPG,11,10,9.175122261047363,0.7751631140708923,0.04971396550536156,0.0,0.0,0.0,0.8706197592850204,1.3867966620930803,3.0726205592809936,1.4200080068948846,0.0,1.0,0.04592699997374439
DDPG,11,11,4.06867790222168,0.7647827863693237,5.166538238525391,0.24007598809275765,0.9534072697047358,1.1934832577974934,1.7372747633204806,1.5586850284223512,1.497198775227723,0.6052777587176155,1.0,1.0,0.11566000011953292
DDPG,11,12,6.759316921234131,3.240645170211792,3.768990427488461e-05,0.3019538889534146,0.8532640282381965,1.155217917191611,1.2729613757553333,1.7431859461335373,0.9710074868019187,0.8899219178953408,1.0,1.0,0.05890200009162072
DDPG,11,13,5.306408405303955,4.693591117858887,1.0000000116860974e-07,0.0,0.0,0.0,0.6386368356464105,0.7365088081117105,0.9242030257153018,2.2790811628870715,0.0,0.0,0.0434220000897767
DDPG,11,14,5.6921820640563965,2.3242380619049072,1.9835786819458008,0.26373484016474724,1.4888049140224542,1.7525397541872014,1.3530782896440872,2.379091427037637,1.08934344947934,0.8902865130151828,1.0,1.0,0.03846300023724325
DDPG,11,15,5.642786502838135,2.3124823570251465,2.044731378555298,0.5601332670952964,1.1298106410839313,1.6899439081792278,1.1091837132394191,1.433448487607359,0.5490504461441227,0.30363784652342785,1.0,1.0,0.03710999999384512
DDPG,11,16,7.550114631652832,2.323255777359009,0.1266297698020935,0.0,0.0,0.0,1.2173370405523176,1.118818075112773,1.9499291848117628,3.0727680877222947,1.0,1.0,0.038674000279570464
DDPG,11,17,3.94470477104187,6.055295467376709,1.0246652237810849e-07,0.024916354966412313,0.0,0.024916354966412313,0.4498855609693533,0.23393621573511755,0.42496920600294097,1.0764929233568798,0.0,0.0,0.036779999845748534
DDPG,11,18,5.304671287536621,4.695328712463379,1.0000000116860974e-07,0.0,0.0,0.0,0.6730528449415392,0.556557156567528,0.9354804229661351,2.378616204075066,0.0,0.0,0.036048999845661456
DDPG,11,19,7.9716010093688965,2.0283989906311035,1.0000000116860974e-07,0.0,0.0,0.0,0.9694109257735808,1.1199526533166526,1.7806225193997913,1.395103991965436,0.0,1.0,0.036439000268728705
DDPG,11,20,8.639969825744629,1.360029935836792,1.0000000116860974e-07,0.0,0.0,0.0,1.4205086018597293,1.3582028604626877,2.3419057813947592,1.4764189863193842,1.0,1.0,0.058319999880040996
DDPG,11,21,6.618429183959961,3.3694324493408203,0.012137969955801964,0.9585881005141136,2.2792408057774605,3.237828906291574,1.4473802983417836,2.610765722007865,0.48879219782767,0.33152491623040453,1.0,0.0,0.044564000290847616
DDPG,11,22,5.181381702423096,3.921818494796753,0.8967999219894409,0.08345806774922404,0.0,0.08345806774922404,0.9448872412184222,1.0982702803361861,0.8614291734691981,1.3893715002186786,0.0,0.0,0.07977199993547401
DDPG,11,23,5.175809860229492,1.893471360206604,2.9307188987731934,0.14294795898590407,0.7220233469142989,0.864971305900203,1.0259061355219616,1.25488412163768,0.8829581765360576,0.5328607747233811,1.0,1.0,0.07779799989293679
DDPG,11,24,6.968483924865723,1.4805513620376587,1.5509651899337769,1.4161176992911515,1.9830073355145226,3.399125034805674,2.1473282584671907,2.2009894597416593,0.7312105591760393,0.2179821242271368,1.0,1.0,0.04596700000547571
DDPG,11,25,5.2807769775390625,0.6195186972618103,4.099704265594482,0.0,0.7224923698048449,0.7224923698048449,1.3074114894220008,1.161213840568153,1.6938074589783774,0.4387214707633081,1.0,1.0,0.039014000321913045
DDPG,11,26,6.129405975341797,3.4452810287475586,0.4253126382827759,0.26902923849682137,0.9992753525514754,1.2683045910482966,1.1536776361538563,1.9308258078054452,0.884648397657035,0.9315504552539698,1.0,1.0,0.047420000100828474
DDPG,11,27,7.050704479217529,2.9319989681243896,0.017296792939305305,0.16896127454126852,0.9985554801830987,1.1675167547243672,1.5955452555035305,2.74510084204028,1.426583980962262,1.7465453618571813,1.0,1.0,0.11833499956992455
DDPG,11,28,6.678872585296631,2.4098918437957764,0.9112358093261719,1.3005564391539775,2.1727286245183017,3.473285063672279,1.435845809727554,2.2248360492933625,0.13528937057357646,0.05210742477506063,1.0,1.0,0.08132400034810416
DDPG,11,29,8.589603424072266,1.4035310745239258,0.006865109317004681,0.0,1.0466673703154468,1.0466673703154468,1.134040591680312,1.4293587398412748,1.2785354613895765,0.382691369525828,1.0,1.0,0.07871999969211174
DDPG,11,30,8.618690490722656,1.3813092708587646,1.0000000116860974e-07,0.0,0.0,0.0,0.6719924065599321,0.932363641174096,2.5732505559797483,2.276277756922123,0.0,1.0,0.041278000026068185
DDPG,12,1,5.1412763595581055,4.379948139190674,0.47877514362335205,0.27024896861115755,0.0,0.27024896861115755,0.9969210690693966,1.1765931506335692,0.726672100458239,1.1773957457831996,0.0,0.0,0.050225999984832015
DDPG,12,2,3.903925657272339,5.034747123718262,1.061326503753662,0.48788513507814124,0.37990570062273504,0.8677908357008763,0.6740918340147515,0.6621242948131979,0.1862066989366102,0.28221859419046286,0.0,0.0,0.0403270000788325
DDPG,12,3,6.438275337219238,1.2079994678497314,2.3537251949310303,0.3531801351346524,0.9319349493211528,1.2851150844558052,1.7480311406192843,1.458430391565126,1.394851005484632,0.5264954422439732,1.0,1.0,0.05165799984752084
DDPG,12,4,9.079307556152344,0.9205436706542969,0.00014846444537397474,0.0,0.3779199485249918,0.3779199485249918,1.0319427874289102,1.3261027213049001,2.5238500892898768,0.9481827727799084,1.0,1.0,0.10024099992733682
DDPG,12,5,5.076567649841309,1.002654790878296,3.9207770824432373,0.0,0.6239869782708141,0.6239869782708141,0.9902372470028462,1.5552242575905217,1.7689169575263426,0.9312372793197077,0.0,1.0,0.050785999974323204
DDPG,12,6,5.844231128692627,1.9037744998931885,2.2519941329956055,0.6561721375615892,1.8913605657331096,2.547532703294699,1.2888619241751624,2.176454079949727,0.6326897866135732,0.2850935142166173,1.0,1.0,0.04595700011122972
DDPG,12,7,9.122353553771973,0.8776467442512512,1.0000000116860974e-07,0.0,0.40354185046984514,0.40354185046984514,1.0278290559280974,1.0868579377565757,2.299057359664165,0.6833160872867305,1.0,1.0,0.040547000025981106
DDPG,12,8,6.559808254241943,3.440147876739502,4.384582280181348e-05,0.0,0.0,0.0,1.050729402939373,0.9327274086606426,1.4699271858365603,3.8014657818692914,0.0,0.0,0.03996600025857333
DDPG,12,9,5.456724643707275,4.227564334869385,0.31571048498153687,0.5665047235327364,0.22332442973582267,0.7898291532685591,1.1503250777390865,0.9280770472406942,0.5838203542063501,0.7047526175048715,0.0,0.0,0.0393949999306642
DDPG,12,10,6.792455196380615,3.035564422607422,0.17198053002357483,1.0092510321716557,1.3217997683027642,2.33105080047442,1.1229122233547653,1.3756420894149741,0.11366119118310952,0.05384232111220991,1.0,1.0,0.0395450001633435
DDPG,12,11,5.793359279632568,3.470928430557251,0.7357122898101807,0.07223438610909749,0.3655730362284685,0.437807422337566,0.8681304010229502,1.2047735641281385,0.7958960149138528,0.83920052789967,0.0,1.0,0.043402000301284716
DDPG,12,12,8.024227142333984,1.9757721424102783,2.8568356924552063e-07,0.0,2.5189124616720937,2.5189124616720937,0.10178803425521418,2.5892099121000713,0.2547747927095942,0.07029745042797775,0.0,1.0,0.04403400043884176
DDPG,12,13,6.593105792999268,2.2269160747528076,1.1799780130386353,0.1979229067049737,0.735584005298767,0.9335069120037407,1.0640283124445513,1.2052950696445788,0.8661054057395776,0.4697110643458118,1.0,1.0,0.044333999994705664
DDPG,12,14,6.504218101501465,2.2891201972961426,1.2066625356674194,0.0,0.4031545635399828,0.4031545635399828,1.1084798318459324,1.2279395905541306,1.161710041756651,0.8247850270141478,1.0,1.0,0.05105799982629833
DDPG,12,15,6.813129425048828,2.7096638679504395,0.47720715403556824,0.0,0.436778387642879,0.436778387642879,0.78481996115959,1.0382756623181921,0.893151860388794,0.6014972746753131,0.0,1.0,0.0486929998260166
DDPG,12,16,5.655426979064941,4.224937438964844,0.11963490396738052,0.40715977050426566,1.0956926857997482,1.502852456304014,1.0075283795627084,1.7983487201572637,0.6003686090584427,0.7026560343575156,1.0,0.0,0.14038700010132743
DDPG,12,17,6.93636417388916,3.061439037322998,0.0021965482737869024,0.08137774129655329,1.3709432234629466,1.4523209647595,1.286022026845001,2.608430951797136,1.2046442855484478,1.2374877283341894,1.0,1.0,0.0750730000618205
DDPG,12,18,6.108830451965332,3.7010672092437744,0.19010189175605774,0.0694170527555178,2.61095522514899,2.6803722779045076,0.9444854268605445,3.6264486094900086,0.8750683741050267,1.0154933843410185,0.0,1.0,0.04201000001557986
DDPG,12,19,7.613524913787842,2.385261297225952,0.0012143019121140242,0.0,0.0,0.0,1.2261796458400653,1.4007180483376587,1.6923941948802492,1.7333441823027718,1.0,1.0,0.037831999634363456
DDPG,12,20,8.514119148254395,1.4756896495819092,0.010191123932600021,0.0,0.0,0.0,1.3349118957756183,1.1661965577052635,2.4319813991570554,2.070877864148723,1.0,1.0,0.03716099990924704
DDPG,12,21,6.269724369049072,3.7302753925323486,1.0000000116860974e-07,0.5277753559690278,2.7013591325339386,3.2291344885029662,1.2687621350357916,3.4369116203648287,0.7409867790667638,0.7355524878308903,1.0,1.0,0.03637899999375804
DDPG,12,22,8.654134750366211,1.345865249633789,1.0000000116860974e-07,0.0,2.2219356499088065,2.2219356499088065,0.5948828403909172,2.6603051742531796,1.424872547221842,0.4383695243443731,0.0,1.0,0.035818000014842255
DDPG,12,23,9.54649543762207,0.45304104685783386,0.00046266522258520126,0.0,0.4821713048069063,0.4821713048069063,0.2122775954695099,1.1818476785363754,3.1855121210182715,0.6996763737294691,0.0,1.0,0.06672700010312838
DDPG,12,24,5.326070308685303,4.5247087478637695,0.1492210477590561,0.7444479167787678,0.7982015741310218,1.5426494909097896,0.763159437306124,0.8142906693688595,0.018711520527356227,0.016089095237837733,0.0,0.0,0.04495600023801671
DDPG,12,25,8.42974853515625,1.570251703262329,1.0000000116860974e-07,0.0,0.8611128122709092,0.8611128122709092,0.7791473301026808,1.3240119407709887,1.3065442111260461,0.4628991285000795,0.0,1.0,0.03696100020533777
DDPG,12,26,4.182705402374268,2.785393238067627,3.0319013595581055,0.33016061728301094,0.7939484521269213,1.1241090694099323,0.9758423220693859,1.47410776401554,0.645681704786375,0.6801593118886187,0.0,0.0,0.03827299997283262
DDPG,12,27,6.888199806213379,3.1032872200012207,0.008512729778885841,0.044694926954736536,0.22745053596877818,0.2721454629235147,1.2404433352892055,1.4840143570199857,1.195748408334469,1.2565638210512076,1.0,1.0,0.03636900009951205
DDPG,12,28,5.0027666091918945,4.2173051834106445,0.77992844581604,0.018131071124569242,0.0,0.018131071124569242,1.0514646337467493,2.09042646693988,1.03333356262218,3.088076747311095,1.0,0.0,0.03569799991964828
DDPG,12,29,5.67317008972168,1.846494436264038,2.480334997177124,0.022616483663573828,1.0418148365403441,1.064431320203918,1.128823598138654,1.7203670299511682,1.1062071144750802,0.6785521934108242,1.0,1.0,0.03552799989847699
DDPG,12,30,6.48447322845459,3.0204648971557617,0.49506181478500366,0.25944191301096264,1.800700710407618,2.0601426234185807,1.474508828722209,3.179875474246889,1.2150669157112464,1.3791747638392708,1.0,1.0,0.03506699977151584
TD3,1,1,6.13453483581543,3.865464925765991,1.0000000116860974e-07,0.0,0.0,0.0,1.0565648302338029,1.6154083181248353,1.2247358046992896,2.666979283033226,1.0,0.0,0.19171500025549904
TD3,1,2,7.443887710571289,2.5561115741729736,1.0000000116860974e-07,0.0,0.0,0.0,1.4948286111022968,1.7011851739416541,1.7323422968466504,2.3044838440148503,1.0,1.0,0.05736900038755266
TD3,1,3,5.412178993225098,4.587821006774902,1.0000000116860974e-07,0.45525718762528466,0.2886817243377676,0.7439389119630523,1.005829805748114,1.011032580074194,0.5505726181228294,0.7223508557364263,1.0,0.0,0.04392299979372183
TD3,1,4,7.319942474365234,2.6800572872161865,1.0000000116860974e-07,0.2289178983465321,1.3891090089963796,1.6180269073429117,1.3083387603107373,2.1443982715881873,1.0794208619642052,0.7552892625918076,1.0,1.0,0.044003999846609076
TD3,1,5,6.428489685058594,3.571510076522827,1.0000000116860974e-07,0.5419401745196712,1.9291740810450941,2.4711142555647654,1.3850918810740676,2.7685308866416216,0.8431517065543963,0.8393568055965275,1.0,0.0,0.040578000152891036
TD3,1,6,5.492897987365723,4.507102012634277,1.0000000116860974e-07,0.0,0.0,0.0,1.0780169353783362,1.6566674106641108,1.1047667788875712,4.1620032641914975,1.0,0.0,0.048583000079815974
TD3,1,7,6.260149002075195,3.7398507595062256,1.0000000116860974e-07,0.26452834161515926,0.2359012647011327,0.500429606316292,1.1561060805107122,1.2677115512806616,0.8915777388955529,1.031810286579529,1.0,0.0,0.05864100012331619
TD3,1,8,6.317708492279053,3.6822917461395264,1.0000000116860974e-07,1.1207191786242792,2.3833974455216826,3.504116624145962,1.3080719064082313,2.5049868289801918,0.1873527277839522,0.1215893834585089,1.0,0.0,0.04044700017402647
TD3,1,9,7.632132053375244,2.3678669929504395,1.0000000116860974e-07,0.1373424170234907,1.9624120229691107,2.0997544399926014,1.6912036270513804,3.2866839973428865,1.5538612100278897,1.3242719743737759,1.0,1.0,0.038022000353521435
TD3,1,10,4.810760498046875,5.189239501953125,1.0000000116860974e-07,0.11038331554896208,0.09053452833311004,0.20091784388207212,0.6938932762331278,1.2036597264693567,0.5835099606841657,1.1131251981362467,0.0,0.0,0.03752100019482896
TD3,1,11,4.873869895935059,5.126130104064941,1.0000000116860974e-07,0.18386565367426944,0.0,0.18386565367426944,0.9116978519976447,1.5560411117696964,0.7278321983233753,1.6901691828511232,0.0,0.0,0.03634899985627271
TD3,1,12,8.49553108215332,1.5044686794281006,1.0000000116860974e-07,0.13198223853591617,0.30631083677789217,0.43829307531380834,2.1571997450831093,1.4384422203426204,2.025217506547193,1.1321313835647282,1.0,1.0,0.03622899976107874
TD3,1,13,8.00172233581543,1.9982773065567017,1.0000000116860974e-07,0.0,0.36408576085904065,0.36408576085904065,1.7591139757421672,1.6808102805365568,1.7641756652186669,1.3167245196775161,1.0,1.0,0.08810700001049554
TD3,1,14,7.0346550941467285,2.9653449058532715,1.0000000116860974e-07,0.23265936893288108,0.4862636304958856,0.7189229994287667,1.4960384062512089,1.7739373439898112,1.2633790373183278,1.2876737134939256,1.0,0.0,0.08100400009425357
TD3,1,15,4.040771484375,5.959228515625,1.0000000116860974e-07,0.0,0.0,0.0,0.6396582086980207,0.5338404271175219,0.71349801828494,4.146228079267305,0.0,0.0,0.05437300023913849
TD3,1,16,8.839658737182617,1.1603410243988037,1.0000000116860974e-07,0.0,0.0,0.0,2.2221838935016183,1.1822960876175814,2.4154177664877667,1.2142440125401708,1.0,1.0,0.04399399995236308
TD3,1,17,4.986548900604248,5.013451099395752,1.36145885676342e-07,0.3272697588176746,0.0,0.3272697588176746,0.9559435939756734,0.5802268278487392,0.6286738351579988,1.149086987881066,0.0,0.0,0.04179999996267725
TD3,1,18,5.80582332611084,4.19417667388916,1.0000000116860974e-07,0.3521530786810868,0.7240372082785599,1.0761902869596467,1.1008398442276663,1.6995120928059722,0.7486867655465795,0.9754748845274123,1.0,0.0,0.03933500011044089
TD3,1,19,7.64523983001709,2.354759693145752,1.0000000116860974e-07,0.0,1.7142976271637802,1.7142976271637802,1.16184339906882,3.6998459113938895,1.776890049707231,1.9855482842301093,1.0,1.0,0.03812200020547607
TD3,1,20,7.543385028839111,2.4566147327423096,1.0000000116860974e-07,0.0,0.04230075934773869,0.04230075934773869,1.4865419737494148,1.3781257761515684,1.5130661523744262,1.3358250168038297,1.0,1.0,0.037150000025576446
TD3,1,21,6.705322742462158,3.2946765422821045,1.0000000116860974e-07,0.0,0.8618058324487772,0.8618058324487772,1.2501246032305482,2.589432599973927,1.2754089719528898,1.7276267675251498,1.0,1.0,0.03704100026880042
TD3,1,22,9.035806655883789,0.9641930460929871,1.0000000116860974e-07,0.0,0.24570306964089905,0.24570306964089905,0.8735267432253356,1.3864266070820712,2.613803058446257,1.1407235374411722,0.0,1.0,0.03647899984571268
TD3,1,23,5.710153102874756,4.289847373962402,1.4898044753408612e-07,0.1541964328204274,0.0,0.1541964328204274,1.1401801620407164,1.3132353069327025,0.985983729220289,1.925437975223304,1.0,0.0,0.03678999973999453
TD3,1,24,7.280458450317383,2.7195425033569336,1.0000000116860974e-07,0.0,0.0,0.0,1.4009366983963896,1.2564460752715867,1.6955571982021733,2.611432609906534,1.0,0.0,0.038052000036259415
TD3,1,25,6.858479976654053,3.1415205001831055,1.0000000116860974e-07,0.0,0.0,0.0,0.804368113904691,0.9241860591240195,1.3534243294050048,1.797605085515248,0.0,1.0,0.14419399985854398
TD3,1,26,4.591078758239746,5.408921241760254,1.0000000116860974e-07,0.15821504786194618,0.0,0.15821504786194618,0.7176134747932503,0.5563255514429517,0.5593984269313041,1.1779802061406426,0.0,0.0,0.05998400001772097
TD3,1,27,7.6660614013671875,2.333937644958496,1.0000000116860974e-07,0.16381136606546787,0.5356446649079016,0.6994560309733695,1.756249986419724,1.9076520085305193,1.5924386203542562,1.3720073436226177,1.0,1.0,0.07019299982857774
TD3,1,28,8.163718223571777,1.8362808227539062,1.0000000116860974e-07,0.0,0.784010614878051,0.784010614878051,1.4942145481112672,2.5216531041185704,2.040078247954857,1.7376424892405193,1.0,1.0,0.04967499990016222
TD3,1,29,5.729990005493164,4.270009994506836,1.0000000116860974e-07,0.04653235343217166,0.0,0.04653235343217166,1.0383530145983373,1.6828639211915613,0.9918206611661656,1.9256469587640295,1.0,0.0,0.047681000069133006
TD3,1,30,5.63776969909668,4.362229824066162,1.0000000116860974e-07,0.025482274596364762,0.0,0.025482274596364762,1.0810821817402585,1.3698740939721425,1.0555999071438937,2.5955689927055623,1.0,0.0,0.03803300023719203
TD3,2,1,6.297210693359375,3.702789545059204,1.0000000116860974e-07,0.11860437955346237,0.1283494337029183,0.24695381325638066,1.2007703208666758,1.6717581321807287,1.0821659413132134,1.5434086984778104,1.0,0.0,0.03798300031121471
TD3,2,2,7.236857891082764,2.7631425857543945,1.0000000116860974e-07,0.0,1.2835249806284352,1.2835249806284352,1.3304961232416876,3.1617878794429277,1.5393585929646396,1.8782628988144925,1.0,1.0,0.036499000088952016
TD3,2,3,6.599212646484375,3.4007863998413086,1.0000000116860974e-07,0.1346112081030193,0.0,0.1346112081030193,1.3123486343454926,1.2041312821522279,1.1777374262424734,1.5164749690088057,1.0,0.0,0.03711099998326972
TD3,2,4,5.917932510375977,4.082067966461182,1.0000000116860974e-07,0.8610748306186786,2.975088635721888,3.8361634663405666,1.2262528335259342,3.294646226719592,0.36517800290725555,0.3195575909977042,1.0,0.0,0.03687999969770317
TD3,2,5,4.894589900970459,5.105409622192383,1.0000000116860974e-07,0.0,0.0,0.0,0.7975354165976926,0.5454409753089033,0.9178111188662315,3.7868375606640936,0.0,0.0,0.0445840000793396
TD3,2,6,6.723075866699219,3.2769241333007812,1.0000000116860974e-07,0.3543641976875369,0.9253199404107972,1.2796841380983341,1.3808503744401044,1.9412087174607076,1.0264861767525675,1.0158887770499103,1.0,0.0,0.040457000068272464
TD3,2,7,6.091660976409912,3.908338785171509,1.0000000116860974e-07,0.0,0.0,0.0,1.2658461522652662,2.4609505127296485,1.2992084783902422,3.995874036977971,1.0,0.0,0.03716100036399439
TD3,2,8,3.8195278644561768,6.180472373962402,1.0000000116860974e-07,0.28260631728322005,0.0,0.28260631728322005,0.5229686887833587,0.1764344117390013,0.24036237150013864,0.5009297166208895,0.0,0.0,0.03672999991977122
TD3,2,9,3.5699076652526855,6.430091857910156,1.0000000116860974e-07,0.07578763413701106,0.0,0.07578763413701106,0.5433563588239476,0.2365473487929744,0.46756872468693655,1.6871282159361427,0.0,0.0,0.03680000008898787
TD3,2,10,5.856651306152344,4.143348217010498,1.0000000116860974e-07,0.09709236009494937,0.264568231471217,0.36166059156616637,1.1514863470505348,2.3344774873026277,1.0543939869555854,2.0699092558314107,1.0,0.0,0.03653900012068334
TD3,2,11,7.491506576538086,2.5084943771362305,1.0000000116860974e-07,0.6866570641416715,1.63297912194996,2.3196361860916315,1.6819889383520052,2.216532151170689,0.9953318742103338,0.5835530292207287,1.0,1.0,0.03631900017353473
TD3,2,12,5.813142776489258,4.1868577003479,4.522016752162017e-07,0.39230684474166866,0.7152555101365445,1.1075623548782132,1.1121001322883213,1.6202260409210156,0.7197932875466526,0.9049705307844711,1.0,0.0,0.03650899998319801
TD3,2,13,6.917526721954346,3.082472801208496,1.0000000116860974e-07,0.7248043898249097,1.4582383927734042,2.1830427825983136,1.4590598612786374,1.963925323738718,0.7342554714537277,0.5056869309653139,1.0,0.0,0.03616899994085543
TD3,2,14,8.495647430419922,1.5043514966964722,1.0000000116860974e-07,0.0,0.9228043655943523,0.9228043655943523,1.7605640993940892,2.2369530520274115,2.129683734254667,1.3141486864330592,1.0,1.0,0.11051000001316424
TD3,2,15,6.7366838455200195,3.2633159160614014,1.0000000116860974e-07,0.0,0.0,0.0,1.3113686270897629,1.329728878533453,1.3152418560518238,1.8417415138585043,1.0,0.0,0.13692000038645347
TD3,2,16,6.291199207305908,3.7088003158569336,1.0000000116860974e-07,0.051991971404049764,0.0,0.051991971404049764,1.2264091200973979,1.3403453001890477,1.1744171486933481,1.9491935064944839,1.0,0.0,0.058522000017546816
TD3,2,17,7.988149642944336,2.0118508338928223,1.0000000116860974e-07,0.02940671350174484,0.8190500526609414,0.8484567661626863,1.949234140598164,2.5613480460948352,1.919827427096419,1.7422979934338938,1.0,1.0,0.04173900015302934
TD3,2,18,8.102460861206055,1.8975387811660767,1.0000000116860974e-07,0.0,1.646269669358579,1.646269669358579,0.26181490951316544,1.7343969101100893,0.3254162253311063,0.08812724075151045,0.0,1.0,0.04033599998365389
TD3,2,19,5.3857421875,4.6142578125,1.0000000116860974e-07,0.03895549479536342,0.0,0.03895549479536342,1.0413300905764515,1.405986761902637,1.0023745957810881,2.8321485173522625,1.0,0.0,0.14984200015533133
TD3,2,20,7.445301532745361,2.5546977519989014,1.0000000116860974e-07,0.4707809002683867,1.0733083075636203,1.544089207832007,1.363955893181258,1.5758753536055448,0.8931749929128714,0.5025670460419245,1.0,1.0,0.07939099987197551
TD3,2,21,8.5010347366333,1.4989649057388306,1.0000000116860974e-07,0.0,0.0,0.0,0.6625685850642595,1.9569569038658448,2.40067639065172,2.0277949903901606,0.0,1.0,0.16119599968078546
TD3,2,22,7.876035690307617,2.123964548110962,1.0000000116860974e-07,0.0,1.454917433182064,1.454917433182064,0.25970912601658086,1.9062313955903354,0.9971866332163324,0.45131396240827126,0.0,1.0,0.0536620000275434
TD3,2,23,7.015249729156494,2.984750509262085,1.0000000116860974e-07,0.4477511562668899,3.503070108286992,3.950821264553882,1.0937336744510806,3.899578211967264,0.6459825181841907,0.39650810368027245,1.0,1.0,0.0434220000897767
